ID,YEAR,WEEKNUMBER,WEEK,PROJECT,STAFF,MONTH,HOUR,CREATED_AT
12943,2023,44,2023-10-29 TO 2023-11-4,Immune Boost,Keyan Flores,10,40,11/1/23
12944,2023,44,2023-10-29 TO 2023-11-4,Gut Guard,Reiss Lord,10,40,10/31/23
12945,2023,44,2023-10-29 TO 2023-11-4,Gut Guard,Farah Kaur,10,40,11/2/23
12946,2023,44,2023-10-29 TO 2023-11-4,Gut Guard,Frederic Henson,10,40,10/31/23
12947,2023,44,2023-10-29 TO 2023-11-4,Gut Guard,Zainab Adams,10,40,10/29/23
12948,2023,44,2023-10-29 TO 2023-11-4,Heart Strong,Ari Rios,10,40,11/2/23
12949,2023,44,2023-10-29 TO 2023-11-4,Heart Strong,Aaran Dejesus,10,40,10/30/23
12950,2023,44,2023-10-29 TO 2023-11-4,Heart Strong,Hywel Trevino,10,40,10/31/23
12951,2023,44,2023-10-29 TO 2023-11-4,Heart Strong,Madelaine Sykes,10,40,11/2/23
12952,2023,44,2023-10-29 TO 2023-11-4,Joint Relief,Matthew Traynor,10,40,11/2/23
12953,2023,44,2023-10-29 TO 2023-11-4,Joint Relief,Yassin Roberson,10,40,10/30/23
12954,2023,44,2023-10-29 TO 2023-11-4,Joint Relief,Tyrell Cohen,10,40,11/2/23
12955,2023,44,2023-10-29 TO 2023-11-4,Joint Relief,Aroush Torres,10,40,10/29/23
12956,2023,44,2023-10-29 TO 2023-11-4,Skin Glow,Tyreece Hulme,10,40,10/31/23
12957,2023,44,2023-10-29 TO 2023-11-4,Skin Glow,Bonnie Milne,10,40,10/31/23
12958,2023,44,2023-10-29 TO 2023-11-4,Skin Glow,Hadley Lara,10,16,10/29/23
12959,2023,44,2023-10-29 TO 2023-11-4,Skin Glow,Andrei Kim,10,40,11/2/23
12960,2023,44,2023-10-29 TO 2023-11-4,Muscle Max,Josie Savage,10,40,10/30/23
12961,2023,44,2023-10-29 TO 2023-11-4,Muscle Max,Macsen Hughes,10,40,10/30/23
12962,2023,44,2023-10-29 TO 2023-11-4,Muscle Max,Ibrahim Blake,10,40,10/31/23
12963,2023,44,2023-10-29 TO 2023-11-4,Muscle Max,Primrose Levy,10,40,11/2/23
12964,2023,44,2023-10-29 TO 2023-11-4,Sugar Balance,Samuel Yoder,10,40,10/30/23
12965,2023,44,2023-10-29 TO 2023-11-4,Sugar Balance,Ismael Weeks,10,40,11/2/23
12966,2023,44,2023-10-29 TO 2023-11-4,Sugar Balance,Daanyaal Cameron,10,40,10/29/23
12967,2023,44,2023-10-29 TO 2023-11-4,Sugar Balance,Sohail Black,10,40,10/30/23
12968,2023,44,2023-10-29 TO 2023-11-4,Osteo Strength,Shayne Morley,10,40,11/2/23
12969,2023,44,2023-10-29 TO 2023-11-4,Osteo Strength,Sofia Rooney,10,24,10/30/23
12970,2023,44,2023-10-29 TO 2023-11-4,Osteo Strength,Jorja Mayer,10,40,10/31/23
12971,2023,44,2023-10-29 TO 2023-11-4,Osteo Strength,Brielle Colon,10,40,11/3/23
12972,2023,44,2023-10-29 TO 2023-11-4,Brain Fuel,Emma Rose,10,40,11/3/23
12973,2023,44,2023-10-29 TO 2023-11-4,Brain Fuel,Kiki Kirk,10,32,11/3/23
12974,2023,44,2023-10-29 TO 2023-11-4,Brain Fuel,Dominykas Orozco,10,40,10/30/23
12975,2023,44,2023-10-29 TO 2023-11-4,Brain Fuel,Izabelle Trejo,10,16,11/1/23
12976,2023,44,2023-10-29 TO 2023-11-4,Calm Caps,Myrtle Mcfarland,10,40,10/31/23
12977,2023,44,2023-10-29 TO 2023-11-4,Calm Caps,Tyron Reynolds,10,40,10/30/23
12978,2023,44,2023-10-29 TO 2023-11-4,Calm Caps,Joss Stevenson,10,40,11/2/23
12979,2023,44,2023-10-29 TO 2023-11-4,Calm Caps,Rubie Callahan,10,32,11/3/23
12980,2023,44,2023-10-29 TO 2023-11-4,Stress Shield,Shannon Stein,10,40,11/1/23
12981,2023,44,2023-10-29 TO 2023-11-4,Stress Shield,Wilma House,10,40,11/3/23
12982,2023,44,2023-10-29 TO 2023-11-4,Stress Shield,Cecelia Buckley,10,40,10/31/23
12983,2023,44,2023-10-29 TO 2023-11-4,Stress Shield,Brandon-Lee Delaney,10,40,10/30/23
12984,2023,44,2023-10-29 TO 2023-11-4,Focus Boost,Osama Fenton,10,40,10/31/23
12985,2023,44,2023-10-29 TO 2023-11-4,Focus Boost,Giuseppe Field,10,16,10/31/23
12986,2023,44,2023-10-29 TO 2023-11-4,Focus Boost,Kris Draper,10,40,11/2/23
12987,2023,44,2023-10-29 TO 2023-11-4,Focus Boost,Zahra Costa,10,40,11/2/23
12988,2023,44,2023-10-29 TO 2023-11-4,Sleep Aid,Chantel Valencia,10,24,10/31/23
12989,2023,44,2023-10-29 TO 2023-11-4,Sleep Aid,Naomi Hume,10,40,10/29/23
12990,2023,44,2023-10-29 TO 2023-11-4,Sleep Aid,Diya Davidson,10,40,10/29/23
12991,2023,44,2023-10-29 TO 2023-11-4,Sleep Aid,Yaseen Herman,10,40,11/3/23
12992,2023,45,2023-11-5 TO 2023-11-11,Longevity Plus,Harry Baker,11,24,11/6/23
12993,2023,45,2023-11-5 TO 2023-11-11,Longevity Plus,Tanvir Beech,11,40,11/8/23
12994,2023,45,2023-11-5 TO 2023-11-11,Longevity Plus,Asma Lake,11,40,11/6/23
12995,2023,45,2023-11-5 TO 2023-11-11,Longevity Plus,Asim Hartman,11,40,11/5/23
12996,2023,45,2023-11-5 TO 2023-11-11,Daily Defence,Vickie Berry,11,40,11/10/23
12997,2023,45,2023-11-5 TO 2023-11-11,Daily Defence,Maison Bowden,11,40,11/9/23
12998,2023,45,2023-11-5 TO 2023-11-11,Daily Defence,Ishmael Sullivan,11,40,11/7/23
12999,2023,45,2023-11-5 TO 2023-11-11,Daily Defence,Aarush Schmitt,11,40,11/9/23
13000,2023,45,2023-11-5 TO 2023-11-11,Energy Shot,Nabilah Connor,11,40,11/5/23
13001,2023,45,2023-11-5 TO 2023-11-11,Energy Shot,Maxine Keeling,11,40,11/5/23
13002,2023,45,2023-11-5 TO 2023-11-11,Energy Shot,Lucie Hail,11,40,11/6/23
13003,2023,45,2023-11-5 TO 2023-11-11,Energy Shot,Samara Preston,11,40,11/5/23
13004,2023,45,2023-11-5 TO 2023-11-11,Kid Power,Blair Avery,11,40,11/5/23
13005,2023,45,2023-11-5 TO 2023-11-11,Kid Power,Danielius Greenaway,11,40,11/6/23
13006,2023,45,2023-11-5 TO 2023-11-11,Kid Power,Gabriela Workman,11,40,11/5/23
13007,2023,45,2023-11-5 TO 2023-11-11,Kid Power,Emaan Floyd,11,40,11/5/23
13008,2023,45,2023-11-5 TO 2023-11-11,Immune Boost,Prince Robles,11,40,11/5/23
13009,2023,45,2023-11-5 TO 2023-11-11,Immune Boost,Youssef Hodson,11,24,11/7/23
13010,2023,45,2023-11-5 TO 2023-11-11,Immune Boost,Jeffery Mair,11,40,11/5/23
13011,2023,45,2023-11-5 TO 2023-11-11,Immune Boost,Keyan Flores,11,40,11/5/23
13012,2023,45,2023-11-5 TO 2023-11-11,Gut Guard,Reiss Lord,11,40,11/6/23
13013,2023,45,2023-11-5 TO 2023-11-11,Gut Guard,Farah Kaur,11,32,11/6/23
13014,2023,45,2023-11-5 TO 2023-11-11,Gut Guard,Frederic Henson,11,40,11/5/23
13015,2023,45,2023-11-5 TO 2023-11-11,Gut Guard,Zainab Adams,11,40,11/8/23
13016,2023,45,2023-11-5 TO 2023-11-11,Heart Strong,Ari Rios,11,40,11/6/23
13017,2023,45,2023-11-5 TO 2023-11-11,Heart Strong,Aaran Dejesus,11,32,11/7/23
13018,2023,45,2023-11-5 TO 2023-11-11,Heart Strong,Hywel Trevino,11,40,11/8/23
13019,2023,45,2023-11-5 TO 2023-11-11,Heart Strong,Madelaine Sykes,11,40,11/10/23
13020,2023,45,2023-11-5 TO 2023-11-11,Joint Relief,Matthew Traynor,11,40,11/8/23
13021,2023,45,2023-11-5 TO 2023-11-11,Joint Relief,Yassin Roberson,11,32,11/10/23
13022,2023,45,2023-11-5 TO 2023-11-11,Joint Relief,Tyrell Cohen,11,40,11/10/23
13023,2023,45,2023-11-5 TO 2023-11-11,Joint Relief,Aroush Torres,11,40,11/6/23
13024,2023,45,2023-11-5 TO 2023-11-11,Skin Glow,Tyreece Hulme,11,40,11/7/23
13025,2023,45,2023-11-5 TO 2023-11-11,Skin Glow,Bonnie Milne,11,40,11/7/23
13026,2023,45,2023-11-5 TO 2023-11-11,Skin Glow,Hadley Lara,11,40,11/6/23
13027,2023,45,2023-11-5 TO 2023-11-11,Skin Glow,Andrei Kim,11,40,11/6/23
13028,2023,45,2023-11-5 TO 2023-11-11,Muscle Max,Josie Savage,11,8,11/8/23
13029,2023,45,2023-11-5 TO 2023-11-11,Muscle Max,Macsen Hughes,11,40,11/10/23
13030,2023,45,2023-11-5 TO 2023-11-11,Muscle Max,Ibrahim Blake,11,40,11/8/23
13031,2023,45,2023-11-5 TO 2023-11-11,Muscle Max,Primrose Levy,11,8,11/7/23
13032,2023,45,2023-11-5 TO 2023-11-11,Sugar Balance,Samuel Yoder,11,32,11/10/23
13033,2023,45,2023-11-5 TO 2023-11-11,Sugar Balance,Ismael Weeks,11,40,11/6/23
13034,2023,45,2023-11-5 TO 2023-11-11,Sugar Balance,Daanyaal Cameron,11,16,11/8/23
13035,2023,45,2023-11-5 TO 2023-11-11,Sugar Balance,Sohail Black,11,40,11/10/23
13036,2023,45,2023-11-5 TO 2023-11-11,Osteo Strength,Shayne Morley,11,40,11/9/23
13037,2023,45,2023-11-5 TO 2023-11-11,Osteo Strength,Sofia Rooney,11,40,11/10/23
13038,2023,45,2023-11-5 TO 2023-11-11,Osteo Strength,Jorja Mayer,11,40,11/6/23
13039,2023,45,2023-11-5 TO 2023-11-11,Osteo Strength,Brielle Colon,11,16,11/9/23
13040,2023,45,2023-11-5 TO 2023-11-11,Brain Fuel,Emma Rose,11,40,11/5/23
13041,2023,45,2023-11-5 TO 2023-11-11,Brain Fuel,Kiki Kirk,11,40,11/7/23
13042,2023,45,2023-11-5 TO 2023-11-11,Brain Fuel,Dominykas Orozco,11,40,11/10/23
13043,2023,45,2023-11-5 TO 2023-11-11,Brain Fuel,Izabelle Trejo,11,40,11/10/23
13044,2023,45,2023-11-5 TO 2023-11-11,Calm Caps,Myrtle Mcfarland,11,24,11/8/23
13045,2023,45,2023-11-5 TO 2023-11-11,Calm Caps,Tyron Reynolds,11,40,11/9/23
13046,2023,45,2023-11-5 TO 2023-11-11,Calm Caps,Joss Stevenson,11,40,11/7/23
13047,2023,45,2023-11-5 TO 2023-11-11,Calm Caps,Rubie Callahan,11,40,11/5/23
13048,2023,45,2023-11-5 TO 2023-11-11,Stress Shield,Shannon Stein,11,40,11/7/23
13049,2023,45,2023-11-5 TO 2023-11-11,Stress Shield,Wilma House,11,40,11/6/23
13050,2023,45,2023-11-5 TO 2023-11-11,Stress Shield,Cecelia Buckley,11,40,11/6/23
13051,2023,45,2023-11-5 TO 2023-11-11,Stress Shield,Brandon-Lee Delaney,11,40,11/7/23
13052,2023,45,2023-11-5 TO 2023-11-11,Focus Boost,Osama Fenton,11,40,11/8/23
13053,2023,45,2023-11-5 TO 2023-11-11,Focus Boost,Giuseppe Field,11,40,11/5/23
13054,2023,45,2023-11-5 TO 2023-11-11,Focus Boost,Kris Draper,11,40,11/7/23
13055,2023,45,2023-11-5 TO 2023-11-11,Focus Boost,Zahra Costa,11,40,11/6/23
13056,2023,45,2023-11-5 TO 2023-11-11,Sleep Aid,Chantel Valencia,11,40,11/5/23
13057,2023,45,2023-11-5 TO 2023-11-11,Sleep Aid,Naomi Hume,11,40,11/5/23
13058,2023,45,2023-11-5 TO 2023-11-11,Sleep Aid,Diya Davidson,11,40,11/10/23
13059,2023,45,2023-11-5 TO 2023-11-11,Sleep Aid,Yaseen Herman,11,40,11/8/23
13060,2023,46,2023-11-12 TO 2023-11-18,Longevity Plus,Harry Baker,11,40,11/17/23
13061,2023,46,2023-11-12 TO 2023-11-18,Longevity Plus,Tanvir Beech,11,40,11/15/23
13062,2023,46,2023-11-12 TO 2023-11-18,Longevity Plus,Asma Lake,11,40,11/13/23
13063,2023,46,2023-11-12 TO 2023-11-18,Longevity Plus,Asim Hartman,11,40,11/12/23
13064,2023,46,2023-11-12 TO 2023-11-18,Daily Defence,Vickie Berry,11,40,11/12/23
13065,2023,46,2023-11-12 TO 2023-11-18,Daily Defence,Maison Bowden,11,40,11/14/23
13066,2023,46,2023-11-12 TO 2023-11-18,Daily Defence,Ishmael Sullivan,11,40,11/12/23
13067,2023,46,2023-11-12 TO 2023-11-18,Daily Defence,Aarush Schmitt,11,40,11/16/23
13068,2023,46,2023-11-12 TO 2023-11-18,Energy Shot,Nabilah Connor,11,24,11/14/23
13069,2023,46,2023-11-12 TO 2023-11-18,Energy Shot,Maxine Keeling,11,40,11/14/23
13070,2023,46,2023-11-12 TO 2023-11-18,Energy Shot,Lucie Hail,11,40,11/15/23
13071,2023,46,2023-11-12 TO 2023-11-18,Energy Shot,Samara Preston,11,40,11/15/23
13072,2023,46,2023-11-12 TO 2023-11-18,Kid Power,Blair Avery,11,40,11/16/23
13073,2023,46,2023-11-12 TO 2023-11-18,Kid Power,Danielius Greenaway,11,40,11/13/23
13074,2023,46,2023-11-12 TO 2023-11-18,Kid Power,Gabriela Workman,11,40,11/13/23
13075,2023,46,2023-11-12 TO 2023-11-18,Kid Power,Emaan Floyd,11,40,11/12/23
13076,2023,46,2023-11-12 TO 2023-11-18,Immune Boost,Prince Robles,11,40,11/16/23
13077,2023,46,2023-11-12 TO 2023-11-18,Immune Boost,Youssef Hodson,11,40,11/14/23
13078,2023,46,2023-11-12 TO 2023-11-18,Immune Boost,Jeffery Mair,11,40,11/16/23
13079,2023,46,2023-11-12 TO 2023-11-18,Immune Boost,Keyan Flores,11,40,11/17/23
13080,2023,46,2023-11-12 TO 2023-11-18,Gut Guard,Reiss Lord,11,40,11/15/23
13081,2023,46,2023-11-12 TO 2023-11-18,Gut Guard,Farah Kaur,11,40,11/16/23
13082,2023,46,2023-11-12 TO 2023-11-18,Gut Guard,Frederic Henson,11,40,11/17/23
13083,2023,46,2023-11-12 TO 2023-11-18,Gut Guard,Zainab Adams,11,40,11/13/23
13084,2023,46,2023-11-12 TO 2023-11-18,Heart Strong,Ari Rios,11,40,11/13/23
13085,2023,46,2023-11-12 TO 2023-11-18,Heart Strong,Aaran Dejesus,11,32,11/14/23
13086,2023,46,2023-11-12 TO 2023-11-18,Heart Strong,Hywel Trevino,11,40,11/14/23
13087,2023,46,2023-11-12 TO 2023-11-18,Heart Strong,Madelaine Sykes,11,40,11/17/23
13088,2023,46,2023-11-12 TO 2023-11-18,Joint Relief,Matthew Traynor,11,40,11/14/23
13089,2023,46,2023-11-12 TO 2023-11-18,Joint Relief,Yassin Roberson,11,40,11/12/23
13090,2023,46,2023-11-12 TO 2023-11-18,Joint Relief,Tyrell Cohen,11,40,11/16/23
13091,2023,46,2023-11-12 TO 2023-11-18,Joint Relief,Aroush Torres,11,40,11/15/23
13092,2023,46,2023-11-12 TO 2023-11-18,Skin Glow,Tyreece Hulme,11,40,11/17/23
13093,2023,46,2023-11-12 TO 2023-11-18,Skin Glow,Bonnie Milne,11,40,11/16/23
13094,2023,46,2023-11-12 TO 2023-11-18,Skin Glow,Hadley Lara,11,40,11/12/23
13095,2023,46,2023-11-12 TO 2023-11-18,Skin Glow,Andrei Kim,11,40,11/17/23
13096,2023,46,2023-11-12 TO 2023-11-18,Muscle Max,Josie Savage,11,40,11/12/23
13097,2023,46,2023-11-12 TO 2023-11-18,Muscle Max,Macsen Hughes,11,40,11/16/23
13098,2023,46,2023-11-12 TO 2023-11-18,Muscle Max,Ibrahim Blake,11,40,11/13/23
13099,2023,46,2023-11-12 TO 2023-11-18,Muscle Max,Primrose Levy,11,40,11/14/23
13100,2023,46,2023-11-12 TO 2023-11-18,Sugar Balance,Samuel Yoder,11,40,11/12/23
13101,2023,46,2023-11-12 TO 2023-11-18,Sugar Balance,Ismael Weeks,11,40,11/15/23
13102,2023,46,2023-11-12 TO 2023-11-18,Sugar Balance,Daanyaal Cameron,11,40,11/15/23
13103,2023,46,2023-11-12 TO 2023-11-18,Sugar Balance,Sohail Black,11,40,11/17/23
13104,2023,46,2023-11-12 TO 2023-11-18,Osteo Strength,Shayne Morley,11,40,11/12/23
13105,2023,46,2023-11-12 TO 2023-11-18,Osteo Strength,Sofia Rooney,11,40,11/17/23
13106,2023,46,2023-11-12 TO 2023-11-18,Osteo Strength,Jorja Mayer,11,24,11/15/23
13107,2023,46,2023-11-12 TO 2023-11-18,Osteo Strength,Brielle Colon,11,40,11/12/23
13108,2023,46,2023-11-12 TO 2023-11-18,Brain Fuel,Emma Rose,11,40,11/12/23
13109,2023,46,2023-11-12 TO 2023-11-18,Brain Fuel,Kiki Kirk,11,40,11/13/23
13110,2023,46,2023-11-12 TO 2023-11-18,Brain Fuel,Dominykas Orozco,11,40,11/17/23
13111,2023,46,2023-11-12 TO 2023-11-18,Brain Fuel,Izabelle Trejo,11,32,11/14/23
13112,2023,46,2023-11-12 TO 2023-11-18,Calm Caps,Myrtle Mcfarland,11,40,11/12/23
13113,2023,46,2023-11-12 TO 2023-11-18,Calm Caps,Tyron Reynolds,11,40,11/15/23
13114,2023,46,2023-11-12 TO 2023-11-18,Calm Caps,Joss Stevenson,11,40,11/17/23
13115,2023,46,2023-11-12 TO 2023-11-18,Calm Caps,Rubie Callahan,11,40,11/15/23
13116,2023,46,2023-11-12 TO 2023-11-18,Stress Shield,Shannon Stein,11,40,11/15/23
13117,2023,46,2023-11-12 TO 2023-11-18,Stress Shield,Wilma House,11,40,11/13/23
13118,2023,46,2023-11-12 TO 2023-11-18,Stress Shield,Cecelia Buckley,11,40,11/17/23
13119,2023,46,2023-11-12 TO 2023-11-18,Stress Shield,Brandon-Lee Delaney,11,32,11/12/23
13120,2023,46,2023-11-12 TO 2023-11-18,Focus Boost,Osama Fenton,11,24,11/13/23
13121,2023,46,2023-11-12 TO 2023-11-18,Focus Boost,Giuseppe Field,11,8,11/13/23
13122,2023,46,2023-11-12 TO 2023-11-18,Focus Boost,Kris Draper,11,40,11/16/23
13123,2023,46,2023-11-12 TO 2023-11-18,Focus Boost,Zahra Costa,11,40,11/17/23
13124,2023,46,2023-11-12 TO 2023-11-18,Sleep Aid,Chantel Valencia,11,40,11/13/23
13125,2023,46,2023-11-12 TO 2023-11-18,Sleep Aid,Naomi Hume,11,40,11/13/23
13126,2023,46,2023-11-12 TO 2023-11-18,Sleep Aid,Diya Davidson,11,40,11/13/23
13127,2023,46,2023-11-12 TO 2023-11-18,Sleep Aid,Yaseen Herman,11,40,11/14/23
13128,2023,47,2023-11-19 TO 2023-11-25,Longevity Plus,Harry Baker,11,40,11/22/23
13129,2023,47,2023-11-19 TO 2023-11-25,Longevity Plus,Tanvir Beech,11,40,11/23/23
13130,2023,47,2023-11-19 TO 2023-11-25,Longevity Plus,Asma Lake,11,40,11/22/23
13131,2023,47,2023-11-19 TO 2023-11-25,Longevity Plus,Asim Hartman,11,40,11/22/23
13132,2023,47,2023-11-19 TO 2023-11-25,Daily Defence,Vickie Berry,11,40,11/19/23
13133,2023,47,2023-11-19 TO 2023-11-25,Daily Defence,Maison Bowden,11,40,11/23/23
13134,2023,47,2023-11-19 TO 2023-11-25,Daily Defence,Ishmael Sullivan,11,40,11/24/23
13135,2023,47,2023-11-19 TO 2023-11-25,Daily Defence,Aarush Schmitt,11,40,11/23/23
13136,2023,47,2023-11-19 TO 2023-11-25,Energy Shot,Nabilah Connor,11,40,11/20/23
13137,2023,47,2023-11-19 TO 2023-11-25,Energy Shot,Maxine Keeling,11,40,11/23/23
13138,2023,47,2023-11-19 TO 2023-11-25,Energy Shot,Lucie Hail,11,40,11/24/23
13139,2023,47,2023-11-19 TO 2023-11-25,Energy Shot,Samara Preston,11,24,11/19/23
13140,2023,47,2023-11-19 TO 2023-11-25,Kid Power,Blair Avery,11,40,11/21/23
13141,2023,47,2023-11-19 TO 2023-11-25,Kid Power,Danielius Greenaway,11,40,11/22/23
13142,2023,47,2023-11-19 TO 2023-11-25,Kid Power,Gabriela Workman,11,40,11/20/23
13143,2023,47,2023-11-19 TO 2023-11-25,Kid Power,Emaan Floyd,11,40,11/21/23
13144,2023,47,2023-11-19 TO 2023-11-25,Immune Boost,Prince Robles,11,40,11/19/23
13145,2023,47,2023-11-19 TO 2023-11-25,Immune Boost,Youssef Hodson,11,40,11/24/23
13146,2023,47,2023-11-19 TO 2023-11-25,Immune Boost,Jeffery Mair,11,40,11/23/23
13147,2023,47,2023-11-19 TO 2023-11-25,Immune Boost,Keyan Flores,11,40,11/22/23
13148,2023,47,2023-11-19 TO 2023-11-25,Gut Guard,Reiss Lord,11,40,11/22/23
13149,2023,47,2023-11-19 TO 2023-11-25,Gut Guard,Farah Kaur,11,40,11/23/23
13150,2023,47,2023-11-19 TO 2023-11-25,Gut Guard,Frederic Henson,11,40,11/20/23
13151,2023,47,2023-11-19 TO 2023-11-25,Gut Guard,Zainab Adams,11,40,11/19/23
13152,2023,47,2023-11-19 TO 2023-11-25,Heart Strong,Ari Rios,11,40,11/19/23
13153,2023,47,2023-11-19 TO 2023-11-25,Heart Strong,Aaran Dejesus,11,40,11/21/23
13154,2023,47,2023-11-19 TO 2023-11-25,Heart Strong,Hywel Trevino,11,8,11/23/23
13155,2023,47,2023-11-19 TO 2023-11-25,Heart Strong,Madelaine Sykes,11,40,11/20/23
13156,2023,47,2023-11-19 TO 2023-11-25,Joint Relief,Matthew Traynor,11,40,11/24/23
13157,2023,47,2023-11-19 TO 2023-11-25,Joint Relief,Yassin Roberson,11,40,11/21/23
13158,2023,47,2023-11-19 TO 2023-11-25,Joint Relief,Tyrell Cohen,11,40,11/23/23
13159,2023,47,2023-11-19 TO 2023-11-25,Joint Relief,Aroush Torres,11,40,11/24/23
13160,2023,47,2023-11-19 TO 2023-11-25,Skin Glow,Tyreece Hulme,11,16,11/19/23
13161,2023,47,2023-11-19 TO 2023-11-25,Skin Glow,Bonnie Milne,11,40,11/21/23
13162,2023,47,2023-11-19 TO 2023-11-25,Skin Glow,Hadley Lara,11,40,11/20/23
13163,2023,47,2023-11-19 TO 2023-11-25,Skin Glow,Andrei Kim,11,40,11/21/23
13164,2023,47,2023-11-19 TO 2023-11-25,Muscle Max,Josie Savage,11,40,11/21/23
13165,2023,47,2023-11-19 TO 2023-11-25,Muscle Max,Macsen Hughes,11,40,11/20/23
13166,2023,47,2023-11-19 TO 2023-11-25,Muscle Max,Ibrahim Blake,11,24,11/22/23
13167,2023,47,2023-11-19 TO 2023-11-25,Muscle Max,Primrose Levy,11,40,11/24/23
13168,2023,47,2023-11-19 TO 2023-11-25,Sugar Balance,Samuel Yoder,11,40,11/24/23
13169,2023,47,2023-11-19 TO 2023-11-25,Sugar Balance,Ismael Weeks,11,40,11/20/23
13170,2023,47,2023-11-19 TO 2023-11-25,Sugar Balance,Daanyaal Cameron,11,40,11/23/23
13171,2023,47,2023-11-19 TO 2023-11-25,Sugar Balance,Sohail Black,11,40,11/24/23
13172,2023,47,2023-11-19 TO 2023-11-25,Osteo Strength,Shayne Morley,11,40,11/23/23
13173,2023,47,2023-11-19 TO 2023-11-25,Osteo Strength,Sofia Rooney,11,40,11/19/23
13174,2023,47,2023-11-19 TO 2023-11-25,Osteo Strength,Jorja Mayer,11,40,11/22/23
13175,2023,47,2023-11-19 TO 2023-11-25,Osteo Strength,Brielle Colon,11,40,11/19/23
13176,2023,47,2023-11-19 TO 2023-11-25,Brain Fuel,Emma Rose,11,40,11/20/23
13177,2023,47,2023-11-19 TO 2023-11-25,Brain Fuel,Kiki Kirk,11,40,11/23/23
13178,2023,47,2023-11-19 TO 2023-11-25,Brain Fuel,Dominykas Orozco,11,40,11/23/23
13179,2023,47,2023-11-19 TO 2023-11-25,Brain Fuel,Izabelle Trejo,11,40,11/19/23
13180,2023,47,2023-11-19 TO 2023-11-25,Calm Caps,Myrtle Mcfarland,11,24,11/19/23
13181,2023,47,2023-11-19 TO 2023-11-25,Calm Caps,Tyron Reynolds,11,40,11/19/23
13182,2023,47,2023-11-19 TO 2023-11-25,Calm Caps,Joss Stevenson,11,40,11/22/23
13183,2023,47,2023-11-19 TO 2023-11-25,Calm Caps,Rubie Callahan,11,40,11/22/23
13184,2023,47,2023-11-19 TO 2023-11-25,Stress Shield,Shannon Stein,11,40,11/21/23
13185,2023,47,2023-11-19 TO 2023-11-25,Stress Shield,Wilma House,11,40,11/19/23
13186,2023,47,2023-11-19 TO 2023-11-25,Stress Shield,Cecelia Buckley,11,40,11/20/23
13187,2023,47,2023-11-19 TO 2023-11-25,Stress Shield,Brandon-Lee Delaney,11,24,11/19/23
13188,2023,47,2023-11-19 TO 2023-11-25,Focus Boost,Osama Fenton,11,40,11/21/23
13189,2023,47,2023-11-19 TO 2023-11-25,Focus Boost,Giuseppe Field,11,40,11/19/23
13190,2023,47,2023-11-19 TO 2023-11-25,Focus Boost,Kris Draper,11,40,11/24/23
13191,2023,47,2023-11-19 TO 2023-11-25,Focus Boost,Zahra Costa,11,40,11/23/23
13192,2023,47,2023-11-19 TO 2023-11-25,Sleep Aid,Chantel Valencia,11,40,11/20/23
13193,2023,47,2023-11-19 TO 2023-11-25,Sleep Aid,Naomi Hume,11,40,11/21/23
13194,2023,47,2023-11-19 TO 2023-11-25,Sleep Aid,Diya Davidson,11,40,11/21/23
13195,2023,47,2023-11-19 TO 2023-11-25,Sleep Aid,Yaseen Herman,11,40,11/19/23
13196,2023,48,2023-11-26 TO 2023-12-2,Longevity Plus,Harry Baker,11,40,11/28/23
13197,2023,48,2023-11-26 TO 2023-12-2,Longevity Plus,Tanvir Beech,11,40,12/1/23
13198,2023,48,2023-11-26 TO 2023-12-2,Longevity Plus,Asma Lake,11,40,12/1/23
13199,2023,48,2023-11-26 TO 2023-12-2,Longevity Plus,Asim Hartman,11,40,11/26/23
13200,2023,48,2023-11-26 TO 2023-12-2,Daily Defence,Vickie Berry,11,40,11/27/23
13201,2023,48,2023-11-26 TO 2023-12-2,Daily Defence,Maison Bowden,11,32,12/1/23
13202,2023,48,2023-11-26 TO 2023-12-2,Daily Defence,Ishmael Sullivan,11,24,11/26/23
13203,2023,48,2023-11-26 TO 2023-12-2,Daily Defence,Aarush Schmitt,11,40,11/27/23
13204,2023,48,2023-11-26 TO 2023-12-2,Energy Shot,Nabilah Connor,11,40,11/29/23
13205,2023,48,2023-11-26 TO 2023-12-2,Energy Shot,Maxine Keeling,11,40,11/27/23
13206,2023,48,2023-11-26 TO 2023-12-2,Energy Shot,Lucie Hail,11,40,11/28/23
13207,2023,48,2023-11-26 TO 2023-12-2,Energy Shot,Samara Preston,11,24,11/30/23
13208,2023,48,2023-11-26 TO 2023-12-2,Kid Power,Blair Avery,11,40,12/1/23
13209,2023,48,2023-11-26 TO 2023-12-2,Kid Power,Danielius Greenaway,11,40,11/30/23
13210,2023,48,2023-11-26 TO 2023-12-2,Kid Power,Gabriela Workman,11,32,12/1/23
13211,2023,48,2023-11-26 TO 2023-12-2,Kid Power,Emaan Floyd,11,40,11/29/23
13212,2023,48,2023-11-26 TO 2023-12-2,Immune Boost,Prince Robles,11,40,11/28/23
13213,2023,48,2023-11-26 TO 2023-12-2,Immune Boost,Youssef Hodson,11,40,11/30/23
13214,2023,48,2023-11-26 TO 2023-12-2,Immune Boost,Jeffery Mair,11,40,11/30/23
13215,2023,48,2023-11-26 TO 2023-12-2,Immune Boost,Keyan Flores,11,40,11/29/23
